1364603146 0 0 0 0 1
1364690436 0 1 0 0 1
1364690644 0 2 0 0 1
1364690901 0 3 0 0 1
1364691582 0 4 0 0 1
1364976824 1 4 0 0 1
1364976848 2 4 0 0 1
1364978497 3 4 0 0 1
1365247737 7 4 0 0 1
1365263081 8 4 0 0 1
1365267096 8 5 0 0 1
1365268189 8 6 0 0 1
1365268438 8 7 0 0 1
1365286858 8 8 0 0 1
1365414293 8 9 0 0 1
1365414842 8 10 0 0 1
1365415087 8 11 0 0 1
1365415607 8 12 0 0 1
1365449413 8 13 0 0 1
1365502698 8 14 0 0 1
1365502775 8 15 0 0 1
1365539630 8 16 0 0 1
1366383246 8 17 0 0 1
1366413502 8 18 0 0 1
1366464789 8 19 0 0 1
1366469749 8 20 0 0 1
1366559412 8 21 0 0 1
1366669716 8 22 0 0 1
1366758743 8 23 0 0 1
1366790865 8 24 0 0 1
1366844932 8 25 0 0 1
1366918739 8 26 0 0 1
1366923739 8 27 0 0 1
1367098810 8 28 0 0 1
1367146905 8 29 0 0 1
1367234323 8 30 0 0 1
1367275679 8 31 0 0 1
1367364031 8 32 0 0 1
1367421157 8 33 0 0 1
1367438737 8 34 0 0 1
1367515925 9 34 0 0 1
1367518142 9 35 0 0 1
1367590151 9 36 0 0 1
1367685034 9 37 0 0 1
1367685748 9 38 0 0 1
1367751985 9 39 0 0 1
1367787139 9 40 0 0 1
1367789881 9 41 0 0 1
1367926362 9 42 0 0 1
1367955700 9 43 0 0 1
1367958883 9 44 0 0 1
1367959027 9 45 0 0 1
1368001282 9 46 0 0 1
1368017586 9 47 0 0 1
1368111536 9 48 0 0 1
1368144045 9 49 0 0 1
1368217135 9 50 0 0 1
1368273647 9 51 0 0 1
1368309486 10 51 0 0 1
1368488147 10 52 0 0 1
1368521620 10 53 0 0 1
1368521966 10 54 0 0 1
1368522612 10 55 0 0 1
1368523421 10 56 0 0 1
1368532319 10 57 0 0 1
1368561462 10 58 0 0 1
1368697532 11 58 0 0 1
1368736744 12 58 0 0 1
1368737274 13 58 0 0 1
1368737862 14 58 0 0 1
1368738325 15 58 0 0 1
1368738653 16 58 0 0 1
1368778063 17 58 0 0 1
1368778077 18 58 0 0 1
1368778122 19 58 0 0 1
1368778288 20 58 0 0 1
1368796375 20 59 0 0 1
1368811992 20 60 0 0 1
1368832627 20 61 0 0 1
1368881054 20 62 0 0 1
1368888548 20 63 0 0 1
1368894074 20 64 0 0 1
1368973777 20 65 0 0 1
1369074674 20 66 0 0 1
1369080114 21 66 0 0 1
1369083983 22 66 0 0 1
1369085981 23 66 0 0 1
1369086010 24 66 0 0 1
1369090214 24 67 0 0 1
1369125965 25 67 0 0 1
1369128464 26 67 0 0 1
1369128484 27 67 0 0 1
1369129040 28 67 0 0 1
1369130281 29 67 0 0 1
1369130696 30 67 0 0 1
1369142200 31 67 0 0 1
1369142674 32 67 0 0 1
1369145193 33 67 0 0 1
1369145586 33 68 0 0 1
1369153982 34 68 0 0 1
1369160383 34 69 0 0 1
1369161900 34 73 0 0 1
1369256696 35 73 0 0 1
1369262852 36 73 0 0 1
1369263203 37 73 0 0 1
1369263529 38 73 0 0 1
1369292097 39 73 0 0 1
1369293330 40 73 0 0 1
1369302410 41 73 0 0 1
1369302455 42 74 0 0 1
1369303032 43 74 0 0 1
1369312608 43 75 0 0 1
1369318230 44 75 0 0 1
1369318258 45 75 0 0 1
1369332781 46 75 0 0 1
1369332804 47 75 0 0 1
1369332819 48 75 0 0 1
1369346224 48 76 0 0 1
1369385805 49 76 0 0 1
1369390037 50 76 0 0 1
1369390058 51 76 0 0 1
1369396902 52 76 0 0 1
1369401694 52 77 0 0 1
1369428842 53 77 0 0 1
1369430416 53 78 0 0 1
1369436166 53 79 0 0 1
1369482486 53 80 0 0 1
1369502892 53 81 0 0 1
1369561262 54 81 0 0 1
1369565480 54 82 0 0 1
1369571430 54 83 0 0 1
1369654650 54 84 0 0 1
1369654950 54 85 0 0 1
1369655125 54 86 0 0 1
1369681999 54 87 0 0 1
1369692694 54 88 0 0 1
1369739682 54 89 0 0 1
1369760428 54 90 0 0 1
1369778148 54 91 0 0 1
1369865758 54 92 0 0 1
1369924327 54 93 0 0 1
1370009628 54 94 0 0 1
1370106565 54 95 0 0 1
1370171699 54 96 0 0 1
1370175619 55 96 0 0 1
1370175955 56 96 0 0 1
1370180015 56 97 0 0 1
1370292256 56 98 0 0 1
1370354755 56 99 0 0 1
1370356659 56 100 0 0 1
1370513877 56 101 0 0 1
1370551847 56 102 0 0 1
1370557464 56 103 0 0 1
1370703619 56 104 0 0 1
1370706746 57 104 0 0 1
1370707137 58 104 0 0 1
1370710479 59 104 0 0 1
1370792098 59 105 0 0 1
1370814171 59 106 0 0 1
1370905297 59 107 0 0 1
1370958463 59 107 1 0 1
1372318525 59 108 1 0 1
1372532050 59 109 1 0 1
1373566540 59 110 1 0 1
1373670262 59 111 1 0 1
1373814721 59 112 1 0 1
1373883210 59 113 1 0 1
1373993334 59 114 1 0 1
1373993554 59 115 1 0 1
1374010829 59 116 1 0 1
1374054605 59 117 1 0 1
1374177862 59 118 1 0 1
1374318460 59 119 1 0 1
1374332300 62 120 1 0 1
1374343450 63 120 1 0 1
1374358498 64 120 1 0 1
1374358576 65 120 1 0 1
1374358678 66 120 1 0 1
1374365163 66 121 1 0 1
1374398611 67 121 1 0 1
1374486332 67 122 1 0 1
1374488797 67 123 1 0 1
1374511009 67 124 1 0 1
1374579452 67 125 1 0 1
1374599320 67 126 1 0 1
1374623871 67 127 1 0 1
1374660655 67 128 1 0 1
1374692153 67 129 1 0 1
1374745463 68 129 1 0 1
1374763617 69 129 1 0 1
1374767662 70 129 1 0 1
1374770426 71 129 1 0 1
1374777859 72 129 1 0 1
1374778172 73 129 1 0 1
1374796635 74 129 1 0 1
1374846694 74 130 1 0 1
1374846887 74 131 1 0 1
1374847134 74 132 1 0 1
1374857402 75 132 1 0 1
1374859777 76 132 1 0 1
1374870427 77 132 1 0 1
1374872979 78 132 1 0 1
1374877316 79 132 1 0 1
1374877845 80 132 1 0 1
1374879525 81 132 1 0 1
1374881381 81 133 1 0 1
1374944851 81 134 1 0 1
1374959755 82 134 1 0 1
1374963196 82 135 1 0 1
1375001457 83 135 1 0 1
1375001469 84 135 1 0 1
1375010921 84 136 1 0 1
1375015100 85 136 1 0 1
1375015375 86 136 1 0 1
1375016221 86 137 1 0 1
1375016360 87 137 1 0 1
1375092484 87 138 1 0 1
1375101474 87 139 1 0 1
1375105476 87 140 1 0 1
1375180762 87 141 1 0 1
1375217450 87 142 1 0 1
1375219301 87 143 1 0 1
1375291739 87 144 1 0 1
1375311161 87 145 1 0 1
1375356349 87 146 1 0 1
1375474760 87 147 1 0 1
1375538279 87 148 1 0 1
1375994032 88 148 1 0 1
1376000597 89 148 1 0 1
1376001792 90 148 1 0 1
1376003841 91 148 1 0 1
1376003905 92 148 1 0 1
1376040079 92 149 1 0 1
1376043053 93 149 1 0 1
1376047256 94 149 1 0 1
1376047340 95 149 1 0 1
1376061275 96 149 1 0 1
1376063338 97 149 1 0 1
1376063360 98 149 1 0 1
1376063371 99 149 1 0 1
1376219636 99 150 1 0 1
1376220933 99 151 1 0 1
1376221871 100 151 1 0 1
1376223787 101 151 1 0 1
1376233117 102 151 1 0 1
1376247974 103 151 1 0 1
1376251339 103 152 1 0 1
1376266893 103 153 1 0 1
1376314477 103 154 1 0 1
1376394343 103 154 2 0 1
1376399450 103 154 3 0 1
1376422077 104 154 3 0 1
1376425814 105 154 3 0 1
1376471063 105 154 4 0 1
1376471479 105 154 5 0 1
1376474397 105 154 6 0 1
1376479197 105 154 7 0 1
