1374318460 1008 23267 0 0 0
1374332300 1045 23318 0 0 0
1374343450 1067 23318 0 0 0
1374358498 1067 23318 0 0 0
1374358576 1067 23318 0 0 0
1374358678 1067 23318 0 0 0
1374365163 1067 23597 0 0 0
1374398611 1131 23597 0 0 0
1374486332 1131 23763 0 0 0
1374488797 1131 23815 0 0 0
1374511009 1131 23822 0 0 0
1374579452 1131 23969 0 0 0
1374599320 1131 24710 0 0 0
1374623871 1131 24911 0 0 0
1374660655 1131 25066 0 0 0
1374692153 1131 25157 0 0 0
1374745463 1135 25157 0 0 0
1374763617 1228 25157 0 0 0
1374767662 1381 25157 0 0 0
1374770426 1434 25157 0 0 0
1374777859 1434 25157 0 0 0
1374778172 1434 25157 0 0 0
1374796635 1808 25157 0 0 0
1374846694 1808 25523 0 0 0
1374846887 1808 25523 0 0 0
1374847134 1808 25523 0 0 0
1374857402 2065 25523 0 0 0
1374859777 2065 25523 0 0 0
1374870427 2065 25523 0 0 0
1374872979 2065 25523 0 0 0
1374877316 2257 25523 0 0 0
1374877845 2287 25523 0 0 0
1374879525 2287 25523 0 0 0
1374881381 2287 25535 0 0 0
1374944851 2287 25672 0 0 0
1374959755 2298 25672 0 0 0
1374963196 2298 25701 0 0 0
1375001457 2304 25701 0 0 0
1375001469 2304 25701 0 0 0
1375010921 2304 25701 0 0 0
1375015100 2326 25701 0 0 0
1375015375 2326 25701 0 0 0
1375016221 2326 25777 0 0 0
1375016360 2326 25777 0 0 0
1375092484 2326 25918 0 0 0
1375101474 2326 26239 0 0 0
1375105476 2326 26297 0 0 0
1375180762 2326 26315 0 0 0
1375217450 2326 26475 0 0 0
1375219301 2326 26475 0 0 0
1375291739 2326 26614 0 0 0
1375311161 2326 26636 0 0 0
1375356349 2326 26886 0 0 0
1375474760 2326 26891 0 0 0
1375538279 2326 26975 0 0 0
1375994032 2326 26975 0 0 0
1376000597 2402 26975 0 0 0
1376001792 2408 26975 0 0 0
1376003841 2428 26975 0 0 0
1376003905 2428 26975 0 0 0
1376040079 2428 28590 0 0 0
1376043053 2428 28590 0 0 0
1376047256 2510 28590 0 0 0
1376047340 2510 28590 0 0 0
1376061275 2510 28590 0 0 0
1376063338 2522 28590 0 0 0
1376063360 2526 28590 0 0 0
1376063371 2526 28590 0 0 0
1376219636 2526 30747 0 0 0
1376220933 2526 46796 0 0 0
1376221871 2545 46796 0 0 0
1376223787 2577 46796 0 0 0
1376233117 2636 46796 0 0 0
1376247974 2636 46796 0 0 0
1376251339 2636 46885 0 0 0
1376266893 2636 46927 0 0 0
1376314477 2636 46975 0 0 0
1376394343 2636 46975 246 0 0
1376399450 2636 46975 282 0 0
1376422077 2636 46975 282 0 0
1376425814 2651 46975 282 0 0
1376471063 2651 46975 389 0 0
1376471479 2651 46975 389 0 0
1376474397 2651 46975 423 0 0
1376479197 2651 46975 470 0 0
1376479534 2651 46975 470 0 0
1376480273 2651 46975 470 0 0
1376480728 2651 46975 470 0 0
1376480747 2651 46975 470 0 0
1376480774 2651 46975 470 0 0
1376481402 2651 46975 470 0 0
1376482011 2651 46984 470 0 0
1376485694 2651 47206 470 0 0
1376489750 2651 47206 470 0 0
1376554549 2651 47206 470 0 0
1376565182 2651 47208 470 0 0
1376582880 3702 47208 470 0 0
1376583041 3702 47208 470 0 0
1376588207 3702 47208 470 0 0
1376588801 3702 47216 470 0 0
1376606316 3702 47276 470 0 0
1376607046 3702 47286 470 0 0
1376682041 3702 47286 470 0 0
1376693533 3702 47291 470 0 0
1376694366 3702 47310 470 0 0
1376825773 3702 47310 470 0 0
1376832274 3702 47321 470 0 0
1376834295 3732 47321 470 0 0
1376835327 3732 47321 470 0 0
1376902779 3732 47321 470 0 0
1376909779 3732 47321 476 0 0
1376918798 4126 47321 476 0 0
1376921169 4126 47321 476 0 0
1376921184 4126 47321 476 0 0
1376927186 4126 47321 567 0 0
1376943901 4147 47321 567 0 0
1376944561 4147 47321 567 0 0
1376992233 4207 47321 567 0 0
1376993021 4219 47321 567 0 0
1376994344 4219 47433 567 0 0
1376997280 4219 47433 647 0 0
1376998587 4219 47433 647 0 0
1376999212 4219 47433 647 0 0
1376999622 4219 47433 647 0 0
1377000150 4219 47524 647 0 0
1377002763 4219 47524 649 0 0
1377004271 4219 47524 649 0 0
1377005955 4219 47524 649 0 0
1377006044 4219 47524 649 0 0
1377006105 4219 47524 649 0 0
1377006405 4219 47524 649 0 0
1377026618 4259 47524 649 0 0
1377027616 4261 47524 649 0 0
1377030652 4323 47524 649 0 0
1377031148 4326 47524 649 0 0
1377076293 4326 47524 668 0 0
1377077103 4326 47524 668 0 0
1377081945 4489 47524 668 0 0
1377088749 4489 47524 668 0 0
1377089529 4518 47524 668 0 0
1377089933 4523 47524 668 0 0
1377091360 4523 47524 668 0 0
1377094122 4523 47524 668 0 0
1377094419 4523 47524 668 0 0
1377157797 4523 47524 746 0 0
1377157900 4523 47524 746 0 0
1377171249 4523 47524 771 0 0
1377173594 4523 47524 771 0 0
1377175649 4523 47561 771 0 0
1377177601 4523 47575 771 0 0
1377182305 4523 47575 771 0 0
1377255456 4523 64898 771 0 0
1377272742 4523 64898 771 0 0
1377272863 4523 64898 771 0 0
1377274727 4523 64898 771 0 0
1377274747 4614 64898 771 0 0
1377281558 4725 64898 771 0 0
1377282973 4785 64898 771 0 0
1377284419 4798 64898 771 0 0
1377284513 4798 64898 771 0 0
1377289285 4798 64990 771 0 0
1377294759 4798 64990 771 0 0
1377295243 4798 64990 771 0 0
1377295472 4798 64990 771 0 0
1377297148 4798 64990 771 0 0
1377297713 4817 64990 771 0 0
1377298932 4817 64990 771 0 0
1377337010 4817 64990 771 0 0
1377341366 4969 64990 771 0 0
1377341473 4969 64990 771 0 0
1377348878 5047 64990 771 0 0
1377351800 5047 65038 771 0 0
1377351836 5047 65038 771 0 0
1377353048 5196 65038 771 0 0
1377357030 5207 65038 771 0 0
1377363222 5207 65451 771 0 0
1377367118 5207 65451 771 0 0
1377371933 5207 65451 771 0 0
1377372513 5207 65451 771 0 0
1377374531 5284 65451 771 0 0
1377374886 5284 65451 771 0 0
1377375182 5284 65451 771 0 0
1377377020 5284 65451 771 0 0
1377379917 5284 65451 771 0 0
1377420158 5284 65451 771 0 0
1377505309 5284 65451 771 0 0
1377507829 5284 65451 771 0 0
1377514771 5284 65451 790 0 0
1377518582 5284 65458 790 0 0
1377522612 5284 65458 814 0 0
1377522705 5284 65458 814 0 0
1377601417 5284 65483 814 0 0
1377622928 5286 65483 814 0 0
1377622948 5286 65483 814 0 0
1377626978 5286 65483 814 0 0
1377627362 5286 65483 814 0 0
1377627663 5286 65483 814 0 0
1377637339 5286 65483 814 0 0
1377637376 5286 65483 814 0 0
1377637915 5286 65483 814 0 0
1377638102 5286 65483 814 0 0
1377639500 5286 65483 814 0 0
1377640567 5286 65483 814 0 0
1377641382 5291 65483 814 0 0
1377642751 5291 65483 814 0 0
1377643851 5291 65483 814 0 0
1377687294 5291 65483 814 0 0
1377691910 5291 65483 814 0 0
1377774167 5291 65483 1043 0 0
1377774512 5291 65534 1043 0 0
1377775214 5291 65534 1055 0 0
1377779024 5291 65635 1055 0 0
1377780947 5291 65642 1055 0 0
1377782417 6896 65642 1055 0 0
1377782428 6896 65642 1055 0 0
1377783110 6896 65642 1055 0 0
1377789013 6896 65642 1106 0 0
1377792285 6896 65642 1106 0 0
1377811794 6896 65841 1106 0 0
1377868201 6896 65841 1106 0 0
1377868457 6896 65877 1106 0 0
1377868992 6903 65877 1106 0 0
1377882323 6903 66059 1106 0 0
1377895537 6903 66059 1106 0 0
1377895551 6903 66059 1106 0 0
1377939417 6903 66073 1106 0 0
1378107150 6903 66073 1106 0 0
1378112374 6903 66073 1106 0 0
1378118505 6903 66073 1212 0 0
1378119338 6903 66073 1212 0 0
1378123129 7167 66073 1212 0 0
1378123293 7167 66073 1212 0 0
1378131543 7167 66073 1218 0 0
1378131721 7167 66073 1218 0 0
1378133038 7167 66073 1218 0 0
1378133137 7167 66073 1218 0 0
1378150344 7216 66073 1218 0 0
1378197267 7216 66073 1223 0 0
1378197379 7216 66073 1223 0 0
1378202051 7216 66073 1237 0 0
1378205078 7232 66073 1237 0 0
1378205092 7232 66073 1237 0 0
1378212041 7232 66073 1341 0 0
1378212513 7232 66073 1341 0 0
1378234423 7240 66073 1341 0 0
1378234476 7240 66073 1341 0 0
1378236005 7240 66073 1341 0 0
1378236100 7240 66105 1341 0 0
1378236120 7240 66316 1341 0 0
1378285087 7240 66316 1341 0 0
1378286065 7240 66316 1341 0 0
1378288465 7240 66316 1353 0 0
1378288533 7240 66316 1353 0 0
1378290325 7240 66316 1353 0 0
1378290337 7240 66316 1353 0 0
1378297757 7240 66316 1353 0 0
1378298084 7270 66316 1353 0 0
1378299005 7270 66316 1353 0 0
1378299094 7270 66316 1353 0 0
1378303047 7270 66316 1363 0 0
1378303081 7270 66316 1363 0 0
1378306454 7270 66316 1371 0 0
1378307693 7270 66316 1371 0 0
1378315631 7270 66408 1371 0 0
1378316755 7270 66408 1371 0 0
1378330063 7270 66408 1371 0 0
1378334939 7270 66408 1371 0 0
1378335912 7281 66408 1371 0 0
1378336298 7281 66408 1371 0 0
1378336430 7284 66408 1371 0 0
1378336587 7284 66408 1371 0 0
1378336707 7288 66408 1371 0 0
1378336817 7288 66408 1371 0 0
1378337058 7302 66408 1371 0 0
1378337426 7321 66408 1371 0 0
1378338780 7321 66408 1371 0 0
1378339144 7321 66408 1371 0 0
1378339892 7321 66408 1371 0 0
1378382587 7463 66408 1371 0 0
1378389054 7463 66473 1371 0 0
1378390890 7463 66473 1371 0 0
1378488168 7463 66531 1371 0 0
1378716983 7463 66531 1371 0 0
1378717058 7463 66531 1371 0 0
1378718967 7463 66531 1395 0 0
1378721545 7463 66531 1395 0 0
1378721594 7463 66531 1395 0 0
1378723978 7463 66531 1395 0 0
1378723989 7463 66531 1395 0 0
1378725369 7463 66533 1395 0 0
1378725376 7463 66533 1395 0 0
1378726861 7463 66533 1395 0 0
1378728530 7463 66533 1395 0 0
1378729019 7463 66533 1395 0 0
1378729074 7463 66533 1395 0 0
1378734038 7463 66540 1395 0 0
1378816489 7463 66540 1441 0 0
1378826422 7463 66540 1521 0 0
1378826573 7463 66540 1521 0 0
1378830969 7463 66540 1524 0 0
1378842929 7463 66621 1524 0 0
1378843089 7463 66621 1524 0 0
1378844076 7463 66792 1524 0 0
1378894461 7463 66792 1524 0 0
1378894479 7523 66792 1524 0 0
1378900685 7523 66792 1524 0 0
1378900734 7523 66792 1624 0 0
1378900951 7523 66792 1624 0 0
1378905537 7523 66792 1624 0 0
1378910350 7748 66792 1624 0 0
1378910935 7748 66792 1721 0 0
1378911344 7772 66792 1721 0 0
1378911366 7772 66792 1721 0 0
1378985492 7791 66792 1721 0 0
1379007260 7791 67530 1721 0 0
1379008273 7791 67530 1721 0 0
1379333053 7840 67530 1721 0 0
1379353513 7925 67530 1721 0 0
1379353538 7925 67530 1721 0 0
1379422153 7994 67530 1721 0 0
1379497851 7994 67530 1721 0 0
1379499409 7994 67530 1721 0 0
1379500734 7994 67543 1721 0 0
1379503392 7994 67543 1721 0 0
1379505251 8016 67543 1721 0 0
1379507725 8016 67543 1721 0 0
1379508043 8016 67543 1721 0 0
1379508411 8016 67543 1721 0 0
1379510920 8016 67697 1721 0 0
1379534010 8016 67697 1721 0 0
1379535724 8016 67697 1721 0 0
1379537347 8016 67799 1721 0 0
1379578383 8016 67799 1736 0 0
1379582108 8016 67799 1736 0 0
1379582922 8016 67799 1748 0 0
1379589016 8016 67799 1822 0 0
1379597905 8016 67799 1822 0 0
1379599189 8016 67799 1822 0 0
1379673156 8016 67799 1851 0 0
1379777486 8016 67799 1851 0 0
1379777551 8016 67799 1851 0 0
1379778315 8016 67799 1851 0 0
1379828850 8016 67799 1851 34 0
1379829904 8016 67799 1851 44 0
1379838021 8016 67799 1851 23991 0
1379841458 8016 67799 1851 24103 0
1379843826 8016 67799 1851 24103 0
1379849996 11206 67799 1851 24103 0
1379855032 11289 67799 1851 24103 0
1379855485 11305 67799 1851 24103 0
1379856738 11305 67799 1851 24140 0
1379937736 11305 67799 1969 24140 0
1379941634 11305 67799 1969 24140 0
1380039691 11305 67799 1969 24140 0
1380039728 11305 67799 1969 24140 0
1380039775 12639 67799 1969 24140 0
1380108046 12639 67799 1969 24140 0
1380108097 12641 67799 1969 24140 0
1380127708 12641 67799 1969 53663 0
1380127733 12641 67799 1969 53663 0
1380135687 12641 67799 1969 53663 0
1380136713 12641 67799 1969 53752 0
1380184926 12641 67799 1969 53752 0
1380186133 12705 67799 1969 53752 0
1380186616 12705 67799 1969 53752 0
1380190383 12715 67799 1969 53752 0
1380191630 12738 67799 1969 53752 0
1380191655 12738 67799 1969 53752 0
1380193205 12738 67799 1969 53752 0
1380193497 12738 67799 1978 53752 0
1380193655 12738 67799 1978 53752 0
1380472302 12738 67799 1978 80641 0
1380478553 12738 67799 1978 80662 0
1380536400 12738 67799 1978 80662 0
1380551169 12738 67799 8641 80662 0
1380551388 12738 67799 8641 80662 0
1380613938 12738 67799 8641 80662 0
1380613966 12738 67799 8641 80662 0
1380614138 12738 67799 8641 80662 0
1380616150 12738 67799 8641 80662 0
1380616168 12738 67799 8641 80662 0
1380616571 12738 67799 8641 80662 0
1380616582 12738 67799 8641 80662 0
1380619324 12738 67799 8641 80662 0
1380648159 12738 67799 8659 80662 0
1380648224 12738 67799 8659 80662 0
1380659385 12738 67799 8659 80662 0
1380710829 12738 67876 8659 80662 0
1380723401 12738 67876 20729 80662 0
1380799935 12792 67876 20729 80662 0
1380867494 12792 67876 20735 80662 0
1380867998 12792 67876 20735 80662 0
1380873090 12792 67876 20735 80662 0
1380873867 12792 67953 20749 80662 0
1380877013 12792 67953 20749 80662 0
1380877120 12792 67953 20749 80662 0
1380884640 12792 67953 20873 80662 0
1380977955 12792 68041 20873 80662 0
1380979916 12792 68041 20873 80662 0
1381004245 12794 68041 20873 80662 0
1381055762 12794 68041 20873 80662 0
1381055883 12794 68041 20873 80662 0
1381059493 12794 68041 20873 80662 0
1381092168 12794 68041 20873 80662 0
1381130921 12794 68041 20873 80662 0
1381131139 12794 68041 20873 80662 0
1381131149 12794 68041 20873 80662 0
1381131708 12794 68041 20878 80662 0
1381131792 12794 68041 20878 80662 0
1381134775 12794 68041 20878 80662 0
1381135376 12794 68041 20878 80662 0
1381135591 12794 68041 20878 80662 0
1381135670 12794 68041 20878 80662 0
1381143810 13060 68041 20878 80662 0
1381248864 13060 68041 20878 80730 0
1381255559 13060 68041 20878 80730 0
